primary_transaction_id,timestamp,ticket_id,event_id,buyer_id,face_value_price,is_bulk_bot_suspected
PTX108070,2026-01-03 10:32:20.382667,T-45aba85230,E2084,U100040,9.66,0
PTX108071,2026-03-21 12:21:05.108868,T-1f0bdc6210,E2103,U100058,193.22,0
PTX108072,2026-01-29 13:32:56.529157,T-716a28b71e,E2011,U100377,238.84,0
PTX108073,2026-01-12 10:54:30.765865,T-00e46f17d5,E2009,U100046,36.42,0
PTX108074,2025-11-24 15:42:43.577505,T-e6c844bc15,E2073,U100013,395.8,0
PTX108075,2026-03-11 02:35:13.489683,T-4bfe0bdcaa,E2026,U100101,247.8,0
PTX108076,2026-03-02 11:48:28.679707,T-1193a8b1b4,E2105,U100005,64.45,0
PTX108077,2026-04-02 01:16:11.721458,T-c847180c39,E2069,U100541,211.28,0
PTX108078,2026-04-08 13:38:34.809421,T-0c1200e0ad,E2003,U100425,352.25,0
PTX108079,2026-01-10 23:47:25.512730,T-9a816cdbc2,E2120,U100275,203.01,0
PTX108080,2026-02-21 06:19:32.325024,T-a82bb9e5c7,E2118,U100422,91.21,0
PTX108081,2026-05-06 07:27:13.225613,T-cbc2e90d8d,E2097,U100540,19.68,0
PTX108082,2026-01-17 17:05:50.239365,T-1d0dba6934,E2070,U100575,34.74,0
PTX108083,2026-05-07 19:36:09.541871,T-2dd3995074,E2076,U100464,25.54,0
PTX108084,2026-04-09 16:29:50.640238,T-a03d0cf3e2,E2144,U100538,199.23,0
PTX108085,2025-11-06 11:20:26.665303,T-84617f9c62,E2015,U100247,27.54,0
PTX108086,2026-03-08 11:44:30.924494,T-bf98eba540,E2009,U100163,36.42,0
PTX108087,2025-11-14 15:54:39.524009,T-2f37f15109,E2127,U100436,291.21,0
PTX108088,2026-02-03 19:22:30.972783,T-939c8effde,E2041,U100425,268.89,0
PTX108089,2026-01-08 01:34:35.464465,T-6a008216fa,E2019,U100345,31.31,0
PTX108090,2026-03-28 18:29:03.546416,T-c8227286cf,E2060,U100367,19.83,0
PTX108091,2026-04-20 08:03:51.740380,T-ea9deacd23,E2010,U100059,295.6,0
PTX108092,2026-03-12 22:20:19.915898,T-2e974c9e91,E2053,U100104,67.42,0
PTX108093,2026-03-12 08:25:18.793406,T-ffdff46fbb,E2075,U100162,272.63,0
PTX108094,2026-01-14 02:50:01.410503,T-7a93295338,E2124,U100207,33.35,0
PTX108095,2026-01-11 12:42:01.415972,T-0849c01615,E2058,U100018,30.07,0
PTX108096,2026-04-06 10:12:28.224003,T-0222088565,E2022,U100343,64.25,0
PTX108097,2026-04-13 21:29:48.356617,T-70fbd721b7,E2007,U100116,14.54,0
PTX108098,2026-04-18 09:49:22.086180,T-966fe61fbd,E2026,U100137,247.8,0
PTX108099,2026-04-09 18:08:30.781277,T-008853d6ab,E2071,U100412,10.85,0
PTX108100,2026-02-06 23:33:41.524103,T-4b2874ebba,E2109,U100321,180.77,0
PTX108101,2026-02-21 23:33:14.476253,T-43b5ba76c0,E2068,U100445,10.12,0
PTX108102,2026-02-21 02:32:58.199998,T-1039129e92,E2101,U100439,12.28,0
PTX108103,2026-01-07 06:23:28.700908,T-cc28d57d99,E2115,U100198,254.46,0
PTX108104,2026-02-25 01:01:43.706709,T-f0eaf850d0,E2046,U100372,79.47,0
PTX108105,2026-02-15 04:18:35.290009,T-dc94b2e781,E2109,U100013,180.77,0
PTX108106,2026-04-03 22:21:35.901776,T-b4fb69548f,E2021,U100198,347.54,0
PTX108107,2026-04-09 19:16:56.494034,T-a129420fab,E2080,U100117,24.02,0
PTX108108,2026-06-07 20:25:43.432394,T-b056c96bb7,E2066,U100112,17.22,0
PTX108109,2026-05-18 22:39:53.885744,T-668dd3429e,E2071,U100385,10.85,0
PTX108110,2026-04-05 00:15:47.747358,T-8255d502ae,E2036,U100258,209.97,0
PTX108111,2026-05-17 15:07:02.909273,T-5bfdea3aa7,E2099,U100316,392.02,0
PTX108112,2026-07-07 12:46:43.052287,T-2684019f06,E2119,U100487,16.24,0
PTX108113,2025-12-21 03:08:58.200216,T-02fb671fc0,E2140,U100249,172.0,0
PTX108114,2026-04-05 21:04:31.621548,T-c429287e0c,E2039,U100340,272.37,0
PTX108115,2025-11-12 10:59:36.309562,T-9f20d5834c,E2132,U100046,115.37,0
PTX108116,2026-02-26 16:31:24.072794,T-ab63d4da30,E2034,U100273,108.96,0
PTX108117,2026-05-14 15:37:01.250391,T-a1943dc85d,E2024,U100279,48.89,0
PTX108118,2026-07-09 22:36:33.243458,T-b6f51eb322,E2107,U100321,289.44,0
PTX108119,2025-10-30 08:11:09.376012,T-105449c61d,E2132,U100037,115.37,0
PTX108120,2025-12-19 06:48:27.627008,T-87ab3f81f4,E2053,U100505,67.42,0
PTX108121,2026-03-31 10:11:23.813318,T-26174b07d6,E2135,U100136,120.49,0
PTX108122,2026-01-06 19:08:18.813110,T-57ed17e4cb,E2070,U100412,34.74,0
PTX108123,2026-04-11 04:51:03.457510,T-b0bba1e3de,E2079,U100344,392.54,0
PTX108124,2026-02-01 10:42:33.612048,T-f1d83c64c0,E2083,U100598,34.58,0
PTX108125,2026-03-30 04:46:29.309817,T-4be86871b6,E2101,U100372,12.28,0
PTX108126,2025-12-29 10:55:49.701281,T-d2f0d3ce90,E2056,U100253,203.24,0
PTX108127,2025-12-20 13:48:47.756884,T-9ed6f281b2,E2043,U100566,9.04,0
PTX108128,2026-01-21 21:21:10.882647,T-054c6dc05f,E2043,U100342,9.04,0
PTX108129,2026-01-23 20:42:50.993535,T-b8b19d888f,E2123,U100035,178.82,0
PTX108130,2026-03-01 00:58:59.486777,T-96ee1ea276,E2088,U100291,29.93,0
PTX108131,2025-10-13 15:53:30.651014,T-c850b0adbe,E2014,U100487,289.23,0
PTX108132,2025-10-27 06:40:39.916605,T-73db34f496,E2087,U100548,29.29,0
PTX108133,2026-05-08 16:17:19.564639,T-504c31ec35,E2038,U100091,110.29,0
PTX108134,2025-11-03 19:31:29.161531,T-733464704b,E2111,U100441,31.94,0
PTX108135,2026-04-06 13:25:46.541519,T-df415f8e0e,E2137,U100462,64.8,0
PTX108136,2026-04-10 10:17:49.075097,T-122739a584,E2128,U100423,175.71,0
PTX108137,2025-12-17 18:48:34.076632,T-0c6ea60171,E2015,U100521,27.54,0
PTX108138,2026-02-16 18:38:48.669963,T-85d90681c8,E2002,U100508,133.18,0
PTX108139,2026-01-13 11:03:58.822438,T-03753787b0,E2110,U100583,178.61,0
PTX108140,2025-11-21 00:19:58.665543,T-c76da0b375,E2130,U100338,17.52,0
PTX108141,2025-11-18 18:21:26.616412,T-f5045e8ce6,E2065,U100064,275.0,0
PTX108142,2026-02-05 12:59:06.060549,T-575968c2d7,E2062,U100528,319.71,0
PTX108143,2026-04-19 18:48:38.432016,T-6cb2fe3200,E2052,U100515,261.8,0
PTX108144,2026-06-16 07:18:28.501579,T-53f54f286b,E2099,U100500,392.02,0
PTX108145,2025-12-31 07:28:34.583555,T-6b5372453f,E2005,U100273,349.59,0
PTX108146,2025-12-26 19:05:54.037589,T-5bcaa9e86f,E2014,U100476,289.23,0
PTX108147,2026-05-01 22:16:12.974524,T-16ada6e0ae,E2026,U100596,247.8,0
PTX108148,2026-04-24 01:51:58.031521,T-67ca4becc8,E2039,U100516,272.37,0
PTX108149,2025-11-06 06:36:05.451319,T-1cad349fab,E2111,U100590,31.94,0
PTX108150,2025-12-26 20:47:26.181383,T-02c3a70b83,E2064,U100415,186.6,0
PTX108151,2026-03-13 15:48:02.387948,T-8980cc1023,E2021,U100327,347.54,0
PTX108152,2026-03-24 14:02:09.523871,T-1dea7acea0,E2063,U100187,13.45,0
PTX108153,2025-09-16 05:31:40.402647,T-85e06a899d,E2132,U100134,115.37,0
PTX108154,2025-10-21 20:06:06.215569,T-604c239e6a,E2120,U100564,203.01,0
PTX108155,2025-12-24 16:30:00.972268,T-8ebcc3f3b0,E2048,U100231,187.11,0
PTX108156,2025-12-18 01:17:56.853308,T-81d8990864,E2092,U100140,121.83,0
PTX108157,2026-04-30 23:43:46.153149,T-ec18620e56,E2109,U100480,180.77,0
PTX108158,2026-04-10 14:15:04.039420,T-287314669c,E2010,U100074,295.6,0
PTX108159,2026-02-25 13:32:15.287328,T-212fd26486,E2068,U100424,10.12,0
PTX108160,2026-02-12 16:05:31.656020,T-0437e0fc4d,E2145,U100275,154.98,0
PTX108161,2026-04-15 11:05:01.618830,T-365fcbe607,E2023,U100433,38.36,0
PTX108162,2026-04-14 18:46:29.943128,T-4062c24b4e,E2005,U100318,349.59,0
PTX108163,2025-12-22 04:25:28.143106,T-1d21a16c87,E2048,U100345,187.11,0
PTX108164,2026-02-25 14:31:13.034814,T-6e1c08baf2,E2057,U100056,21.71,0
PTX108165,2026-02-08 01:18:41.367270,T-804ff92d13,E2130,U100134,17.52,0
PTX108166,2026-01-31 09:03:15.102696,T-6f7e731217,E2144,U100452,199.23,0
PTX108167,2026-04-06 03:27:42.639466,T-a691712f70,E2075,U100104,272.63,0
PTX108168,2026-01-14 05:01:03.427571,T-afee278faf,E2018,U100235,316.28,0
PTX108169,2026-03-19 13:29:28.182546,T-169607265a,E2012,U100316,111.2,0
PTX108170,2026-02-21 23:26:50.403277,T-c613e94c40,E2007,U100076,14.54,0
PTX108171,2026-07-12 02:34:38.894005,T-e58866722c,E2013,U100305,39.11,0
PTX108172,2025-12-27 19:02:42.560553,T-8815d95af0,E2118,U100280,91.21,0
PTX108173,2026-02-13 15:50:19.478358,T-bf567e37a7,E2023,U100020,38.36,0
PTX108174,2026-03-04 20:41:13.289924,T-50f1f341a4,E2012,U100263,111.2,0
PTX108175,2026-04-15 10:16:27.350365,T-68e9da1754,E2040,U100266,32.45,0
PTX108176,2026-01-20 07:07:47.606682,T-86b6a3ec91,E2112,U100547,10.3,0
PTX108177,2026-03-09 23:39:57.683814,T-031887b03e,E2046,U100081,79.47,0
PTX108178,2025-11-05 14:23:56.020731,T-2fcefb856e,E2035,U100448,142.11,0
PTX108179,2025-12-15 06:14:45.298202,T-1d639e4837,E2064,U100557,186.6,0
PTX108180,2025-12-22 08:53:35.392621,T-e4b5987443,E2070,U100243,34.74,0
PTX108181,2025-12-27 03:45:53.692576,T-e16e1bc314,E2055,U100225,177.24,0
PTX108182,2026-05-18 18:00:37.849523,T-a67c440feb,E2008,U100406,10.99,0
PTX108183,2026-05-08 09:51:47.817625,T-3d38c3ae89,E2099,U100031,392.02,0
PTX108184,2026-01-07 11:24:07.414376,T-7895dda3aa,E2022,U100355,64.25,0
PTX108185,2025-12-22 23:52:44.902748,T-1da648e928,E2087,U100466,29.29,0
PTX108186,2026-03-27 21:51:14.447920,T-467c5b6f67,E2146,U100547,125.6,0
PTX108187,2026-05-17 07:27:57.744214,T-a24d5f6a0f,E2008,U100370,10.99,0
PTX108188,2025-12-27 13:15:13.503023,T-2aea5856b5,E2056,U100239,203.24,0
PTX108189,2026-02-17 15:48:53.567431,T-69f38211c7,E2091,U100497,148.0,0
PTX108190,2026-03-23 05:42:35.481728,T-3a640207d5,E2103,U100020,193.22,0
PTX108191,2025-11-03 13:30:34.830106,T-ee186bfe0b,E2129,U100444,302.62,0
PTX108192,2026-01-03 06:40:17.191491,T-1512993d45,E2005,U100014,349.59,0
PTX108193,2025-11-09 02:52:11.675570,T-6bbf71916b,E2014,U100008,289.23,0
PTX108194,2025-12-01 23:17:02.507244,T-5ed4d6f081,E2073,U100384,395.8,0
PTX108195,2025-12-11 10:14:53.903766,T-42614d5676,E2014,U100377,289.23,0
PTX108196,2026-05-30 18:32:20.752308,T-dc34c837b9,E2097,U100493,19.68,0
PTX108197,2026-01-22 11:35:55.608028,T-ad4418cb32,E2089,U100366,230.82,0
PTX108198,2026-05-16 02:29:07.167679,T-ab8a5dab5a,E2060,U100269,19.83,0
PTX108199,2026-01-31 17:11:13.711841,T-93d480dcb6,E2014,U100362,289.23,0
PTX108200,2026-04-18 23:25:05.250078,T-ee0e1ecbb7,E2107,U100322,289.44,0
PTX108201,2026-04-09 22:20:38.433325,T-97d8a751f5,E2102,U100242,70.56,0
PTX108202,2026-03-31 20:45:38.049526,T-42a65ed2d5,E2141,U100412,96.8,0
PTX108203,2026-01-31 01:06:32.538731,T-6598945700,E2046,U100179,79.47,0
PTX108204,2026-05-03 20:46:12.367873,T-077d16cc46,E2142,U100244,141.68,0
PTX108205,2026-01-02 00:00:11.966940,T-98ae4fddff,E2070,U100008,34.74,0
PTX108206,2025-12-08 09:53:10.125192,T-f824414874,E2065,U100497,275.0,0
PTX108207,2025-10-30 00:28:59.340702,T-7c5d682811,E2143,U100323,11.96,0
PTX108208,2026-03-29 06:33:42.253547,T-bd04eda8b4,E2062,U100233,319.71,0
PTX108209,2026-02-18 05:01:01.564126,T-e58d8a7c34,E2088,U100437,29.93,0
PTX108210,2025-12-21 08:43:57.881521,T-978bf5183f,E2132,U100294,115.37,0
PTX108211,2026-05-11 14:05:24.320537,T-52a5eb46b6,E2012,U100411,111.2,0
PTX108212,2026-04-20 00:02:45.172777,T-26bcffc331,E2034,U100336,108.96,0
PTX108213,2026-01-04 19:48:34.712801,T-461a76cb00,E2093,U100390,352.24,0
PTX108214,2026-02-11 01:11:13.793576,T-3b07dba952,E2047,U100569,131.5,0
PTX108215,2026-03-23 15:35:58.228134,T-740f8dd413,E2141,U100536,96.8,0
PTX108216,2025-11-20 04:20:45.173152,T-ecf20fa2e7,E2090,U100121,390.19,0
PTX108217,2025-12-13 12:37:34.777989,T-a795856978,E2115,U100208,254.46,0
PTX108218,2026-01-15 10:51:15.388162,T-43a7b77852,E2087,U100139,29.29,0
PTX108219,2026-03-22 12:47:43.190604,T-57f9890674,E2133,U100021,236.52,0
PTX108220,2026-04-08 12:22:00.232935,T-5c94e300ea,E2005,U100080,349.59,0
PTX108221,2025-11-17 02:10:14.761980,T-7f8f534345,E2070,U100057,34.74,0
PTX108222,2025-12-21 09:35:01.473129,T-b8c5ea1983,E2092,U100025,121.83,0
PTX108223,2026-04-03 02:50:58.293451,T-968f077e43,E2067,U100327,31.16,0
PTX108224,2026-01-01 21:18:52.457871,T-418a9246d9,E2072,U100117,8.76,0
PTX108225,2025-12-07 16:13:22.177619,T-d36c300f35,E2087,U100479,29.29,0
PTX108226,2025-12-09 01:25:19.031352,T-4dfca305da,E2061,U100189,108.5,0
PTX108227,2026-03-04 13:31:29.389447,T-992ee62c34,E2113,U100587,26.95,0
PTX108228,2026-06-25 15:46:25.362985,T-c8d817d0dc,E2075,U100123,272.63,0
PTX108229,2025-11-08 07:25:19.114985,T-8b06a7f134,E2129,U100585,302.62,0
PTX108230,2026-02-06 09:41:54.075758,T-728c0d95c2,E2128,U100284,175.71,0
PTX108231,2026-04-02 14:18:34.889919,T-2f2037fa26,E2076,U100412,25.54,0
PTX108232,2025-11-05 08:05:00.889334,T-8586bd44f0,E2078,U100574,223.13,0
PTX108233,2026-04-13 21:31:33.756400,T-e78f693860,E2097,U100529,19.68,0
PTX108234,2025-12-13 08:58:25.428310,T-9dd3740f83,E2085,U100409,266.86,0
PTX108235,2025-12-18 12:03:38.398028,T-ee379d7f4e,E2043,U100118,9.04,0
PTX108236,2026-01-21 00:32:34.063493,T-4c9f159908,E2122,U100494,129.8,0
PTX108237,2026-03-26 18:00:58.898794,T-4063b37b7e,E2104,U100214,128.06,0
PTX108238,2025-11-17 20:43:50.052217,T-a55487dff2,E2115,U100393,254.46,0
PTX108239,2026-03-04 05:24:14.468290,T-55b4804334,E2091,U100148,148.0,0
PTX108240,2026-02-01 18:03:08.106997,T-6ac11ead19,E2108,U100294,32.39,0
PTX108241,2026-01-01 13:01:22.278620,T-c30c459de5,E2113,U100240,26.95,0
PTX108242,2026-03-07 21:20:47.879904,T-3b38172fac,E2011,U100195,238.84,0
PTX108243,2026-02-24 01:21:37.299383,T-ef858cc7d2,E2059,U100077,35.78,0
PTX108244,2025-10-23 14:04:02.483261,T-19032bf878,E2085,U100175,266.86,0
PTX108245,2025-12-23 10:58:27.094286,T-3f31123d8e,E2072,U100217,8.76,0
PTX108246,2025-11-21 20:56:20.523376,T-4147f7b08f,E2115,U100157,254.46,0
PTX108247,2026-02-27 00:31:55.478597,T-6f078de25a,E2141,U100597,96.8,0
PTX108248,2026-03-15 22:26:27.913656,T-72329f1e60,E2029,U100108,24.69,0
PTX108249,2025-10-22 20:02:39.096011,T-bb9b1ea184,E2120,U100502,203.01,0
PTX108250,2026-05-25 10:58:03.753088,T-b70ffa4dc2,E2063,U100370,13.45,0
PTX108251,2026-04-18 21:28:54.554482,T-891e2bcce5,E2119,U100312,16.24,0
PTX108252,2025-11-07 22:25:51.186509,T-d7bfcd137d,E2092,U100139,121.83,0
PTX108253,2025-10-10 22:18:10.284380,T-3d4c754a38,E2140,U100218,172.0,0
PTX108254,2026-02-13 09:04:09.908673,T-f4842806c5,E2025,U100157,384.01,0
PTX108255,2026-04-11 22:28:23.666819,T-99ac558ac3,E2117,U100444,140.34,0
PTX108256,2026-02-20 09:27:10.683574,T-325b7f9c42,E2027,U100467,196.63,0
PTX108257,2025-12-03 06:25:59.753047,T-9185615744,E2056,U100072,203.24,0
PTX108258,2025-12-10 05:14:53.186801,T-2b36ef8367,E2049,U100574,14.69,0
PTX108259,2025-12-27 04:39:49.814250,T-b401dd41b6,E2017,U100022,17.57,0
PTX108260,2026-03-20 18:30:02.258984,T-1c0732dbe6,E2021,U100217,347.54,0
PTX108261,2026-02-09 08:39:33.172936,T-0fc994bb75,E2144,U100466,199.23,0
PTX108262,2026-04-20 04:35:56.855290,T-fcd5303ae1,E2142,U100547,141.68,0
PTX108263,2026-06-19 17:27:53.374651,T-bd6fcf9273,E2097,U100298,19.68,0
PTX108264,2025-12-31 16:54:56.183820,T-a3a5bdc467,E2092,U100505,121.83,0
PTX108265,2026-01-03 05:57:15.812176,T-afec348e07,E2085,U100152,266.86,0
PTX108266,2026-05-20 05:51:17.976620,T-7fd42ff42c,E2063,U100455,13.45,0
PTX108267,2026-01-16 13:34:50.074682,T-3a72442aed,E2053,U100084,67.42,0
PTX108268,2025-10-02 00:08:03.938229,T-63bdbf1e51,E2085,U100209,266.86,0
PTX108269,2025-12-29 07:16:31.096645,T-afccd431fb,E2078,U100485,223.13,0
PTX108270,2026-02-17 05:15:18.071993,T-4f82adab97,E2045,U100537,170.7,0
PTX108271,2025-12-02 03:45:45.812366,T-9154a83bdf,E2143,U100352,11.96,0
PTX108272,2026-05-05 06:33:36.049524,T-0b6b563d84,E2135,U100031,120.49,0
PTX108273,2026-02-05 20:35:02.715817,T-5a1b6b6867,E2006,U100002,30.52,0
PTX108274,2026-01-29 07:44:46.485004,T-57d5182809,E2023,U100207,38.36,0
PTX108275,2026-02-16 13:23:09.529725,T-6d976a592e,E2118,U100099,91.21,0
PTX108276,2026-01-29 06:54:17.215773,T-f8dae01696,E2009,U100104,36.42,0
PTX108277,2026-03-22 01:04:42.276449,T-42f7cc6293,E2094,U100389,18.46,0
PTX108278,2026-04-26 19:27:16.098484,T-e8a699a285,E2105,U100312,64.45,0
PTX108279,2026-01-17 03:22:52.566926,T-058d964f1d,E2134,U100309,241.3,0
PTX108280,2026-03-01 04:26:30.594561,T-02ef52244b,E2102,U100091,70.56,0
PTX108281,2025-10-02 22:25:58.593303,T-74a5041afb,E2065,U100527,275.0,0
PTX108282,2026-02-06 21:42:35.050227,T-59b2b68314,E2137,U100353,64.8,0
PTX108283,2026-05-18 22:14:03.766724,T-7f815f58ce,E2119,U100376,16.24,0
PTX108284,2026-02-05 13:57:59.010694,T-2430e08cdd,E2068,U100331,10.12,0
PTX108285,2025-11-07 15:32:41.236643,T-255e27fb62,E2093,U100272,352.24,0
PTX108286,2026-05-14 12:10:42.573128,T-a6e9957676,E2101,U100398,12.28,0
PTX108287,2026-03-11 12:31:15.320079,T-1e6b3052dd,E2081,U100281,80.64,0
PTX108288,2026-05-05 03:57:23.571403,T-6972416f59,E2001,U100306,63.33,0
PTX108289,2026-03-31 05:21:01.453881,T-c79084da7b,E2003,U100223,352.25,0
PTX108290,2026-03-16 08:37:27.269074,T-cc5ba360f3,E2008,U100514,10.99,0
PTX108291,2026-04-09 07:36:49.101982,T-1be855a4bb,E2010,U100045,295.6,0
PTX108292,2026-01-30 17:10:08.292186,T-040c4f034d,E2023,U100043,38.36,0
PTX108293,2026-03-09 13:40:06.767673,T-640066abe7,E2033,U100363,76.11,0
PTX108294,2026-01-02 03:45:22.294359,T-329a078e25,E2140,U100264,172.0,0
PTX108295,2026-04-04 10:55:21.169063,T-6c06e45650,E2074,U100415,35.32,0
PTX108296,2026-02-09 05:20:10.118531,T-fce43daeb6,E2134,U100479,241.3,0
PTX108297,2026-05-10 17:58:54.341547,T-16e111714a,E2067,U100599,31.16,0
PTX108298,2025-12-22 13:53:27.124463,T-9490c2ec40,E2138,U100378,11.43,0
PTX108299,2026-05-18 11:17:04.451947,T-c70401b8af,E2044,U100498,96.95,0
PTX108300,2026-05-11 06:26:26.129294,T-56e0158c9c,E2074,U100324,35.32,0
PTX108301,2026-01-20 02:16:34.381341,T-a1e3fd0996,E2084,U100300,9.66,0
PTX108302,2026-06-02 03:38:57.487656,T-e745bb112e,E2033,U100039,76.11,0
PTX108303,2026-03-24 08:22:46.957485,T-2b656989f0,E2026,U100141,247.8,0
PTX108304,2026-04-14 17:04:01.211661,T-530779063e,E2105,U100133,64.45,0
PTX108305,2026-01-26 12:55:59.059225,T-cbd20aea4d,E2128,U100528,175.71,0
PTX108306,2026-02-28 23:02:14.197080,T-c825b550e2,E2023,U100028,38.36,0
PTX108307,2026-01-22 11:07:28.767320,T-136ffe9c96,E2118,U100295,91.21,0
PTX108308,2025-12-24 15:11:23.974530,T-b3951c728c,E2124,U100183,33.35,0
PTX108309,2026-01-08 20:39:33.225692,T-718240945e,E2040,U100205,32.45,0
PTX108310,2025-12-17 12:33:11.437725,T-5ff3f926b3,E2129,U100050,302.62,0
PTX108311,2026-01-09 23:58:52.130066,T-ebf4f31ef2,E2095,U100337,155.03,0
PTX108312,2026-04-28 11:45:40.297554,T-68c347d1ca,E2003,U100099,352.25,0
PTX108313,2026-03-05 03:45:32.862904,T-e25791b0f1,E2148,U100226,31.22,0
PTX108314,2026-04-02 14:41:16.629904,T-ea4d1b4f44,E2146,U100381,125.6,0
PTX108315,2026-01-27 18:26:18.116226,T-ce3d0549e7,E2072,U100121,8.76,0
PTX108316,2025-12-11 18:19:04.551514,T-8b15b41868,E2120,U100428,203.01,0
PTX108317,2026-02-05 00:41:48.817404,T-a1e84338d5,E2064,U100517,186.6,0
PTX108318,2026-06-05 02:24:35.227917,T-977cb0f483,E2013,U100534,39.11,0
PTX108319,2026-03-29 02:22:28.487709,T-0f15f6b753,E2105,U100178,64.45,0
PTX108320,2026-02-11 14:38:55.681062,T-b7cedcacc4,E2025,U100506,384.01,0
PTX108321,2025-10-10 11:07:16.797518,T-c3b2de30f7,E2086,U100458,90.84,0
PTX108322,2026-07-02 16:18:56.373964,T-2250ab857f,E2052,U100355,261.8,0
PTX108323,2026-01-23 01:44:07.123244,T-109a01cade,E2005,U100457,349.59,0
PTX108324,2026-04-03 07:15:39.143248,T-daca2a5393,E2136,U100299,25.2,0
PTX108325,2026-03-15 03:57:57.381323,T-dfc0650f96,E2036,U100147,209.97,0
PTX108326,2025-12-14 19:44:43.920854,T-2b904bd042,E2143,U100387,11.96,0
PTX108327,2025-11-28 04:57:39.563239,T-2e4c82c045,E2127,U100104,291.21,0
PTX108328,2026-03-21 03:11:38.239443,T-47fcd32ffc,E2023,U100100,38.36,0
PTX108329,2026-01-02 23:21:08.092615,T-847193a482,E2053,U100222,67.42,0
PTX108330,2026-05-29 01:42:47.926899,T-c77d7013b0,E2067,U100105,31.16,0
PTX108331,2025-10-27 03:25:08.687213,T-092d10a19b,E2035,U100540,142.11,0
PTX108332,2026-03-20 11:39:49.114369,T-cb283c75ed,E2091,U100336,148.0,0
PTX108333,2026-03-27 12:57:25.181447,T-364a25335f,E2066,U100192,17.22,0
PTX108334,2026-01-30 01:57:16.543378,T-53930eb148,E2137,U100171,64.8,0
PTX108335,2026-01-16 12:10:32.838918,T-27e321cacd,E2089,U100122,230.82,0
PTX108336,2026-03-21 21:42:10.834188,T-ac5c755732,E2079,U100136,392.54,0
PTX108337,2026-04-23 08:40:36.430834,T-2f92e0ed4c,E2096,U100213,350.86,0
PTX108338,2025-12-21 18:20:58.722223,T-dde82006c2,E2073,U100132,395.8,0
PTX108339,2025-12-20 11:06:11.162577,T-03b701bc7e,E2078,U100112,223.13,0
PTX108340,2026-05-27 20:39:52.409618,T-46ee1126a8,E2135,U100565,120.49,0
PTX108341,2026-03-09 11:27:47.247498,T-5847eefa31,E2105,U100395,64.45,0
PTX108342,2025-11-15 04:32:48.777147,T-dd78c72ef6,E2006,U100305,30.52,0
PTX108343,2026-02-14 19:44:08.840541,T-fc5de0313f,E2133,U100284,236.52,0
PTX108344,2026-01-08 23:15:47.780492,T-7eedd66b83,E2096,U100292,350.86,0
PTX108345,2025-12-26 09:03:17.525343,T-d892a5ec57,E2131,U100419,55.27,0
PTX108346,2026-01-25 02:19:26.864313,T-30434011fb,E2022,U100314,64.25,0
PTX108347,2026-01-09 22:23:06.822721,T-57336090e3,E2016,U100559,249.66,0
PTX108348,2026-03-05 18:14:33.801772,T-4f1633dd6d,E2124,U100042,33.35,0
PTX108349,2025-12-25 16:43:00.229636,T-87a5d88f58,E2051,U100154,240.35,0
PTX108350,2025-12-04 02:06:57.988635,T-5265aa8a17,E2086,U100409,90.84,0
PTX108351,2025-11-21 18:48:08.338192,T-4d6cd22740,E2070,U100517,34.74,0
PTX108352,2026-03-31 00:04:10.162370,T-9e85d1fbce,E2128,U100410,175.71,0
PTX108353,2025-12-04 23:16:51.901505,T-0d822d4181,E2127,U100371,291.21,0
PTX108354,2025-12-06 00:16:48.364036,T-1b43623d40,E2058,U100557,30.07,0
PTX108355,2026-05-29 04:12:41.239327,T-baaa71fdad,E2012,U100037,111.2,0
PTX108356,2026-02-13 21:16:16.515361,T-67206d2841,E2068,U100488,10.12,0
PTX108357,2026-05-18 18:02:53.226014,T-b49097fa64,E2071,U100087,10.85,0
PTX108358,2026-03-03 21:25:56.895120,T-ca9a7074dc,E2118,U100292,91.21,0
PTX108359,2026-01-28 04:09:01.082992,T-312df564d6,E2064,U100521,186.6,0
PTX108360,2025-09-22 01:38:02.936582,T-843301e6ef,E2078,U100347,223.13,0
PTX108361,2026-03-28 01:07:30.308239,T-fc6157bb3d,E2059,U100094,35.78,0
PTX108362,2025-10-10 08:12:06.690469,T-526061a786,E2143,U100537,11.96,0
PTX108363,2025-10-18 17:28:10.116085,T-feb9fb5907,E2143,U100522,11.96,0
PTX108364,2026-03-07 17:27:48.394845,T-897bedeb43,E2024,U100154,48.89,0
PTX108365,2026-02-25 19:05:02.978472,T-66e839fefc,E2113,U100024,26.95,0
PTX108366,2026-05-11 13:00:06.798757,T-5e9d710036,E2034,U100230,108.96,0
PTX108367,2026-03-07 00:46:04.995284,T-90656ae812,E2135,U100414,120.49,0
PTX108368,2026-02-28 05:23:45.202441,T-fdc29b0342,E2001,U100132,63.33,0
PTX108369,2026-01-22 08:37:02.784261,T-a7d7ed9c02,E2058,U100094,30.07,0
PTX108370,2026-01-13 20:29:48.491988,T-44c7789fba,E2015,U100030,27.54,0
PTX108371,2026-03-08 03:12:13.021675,T-2c9daf5828,E2117,U100528,140.34,0
PTX108372,2025-12-15 05:13:24.124260,T-f41b69ce3d,E2053,U100379,67.42,0
PTX108373,2026-04-27 03:34:14.456928,T-4b6cb7b47d,E2044,U100370,96.95,0
PTX108374,2026-05-17 06:18:42.821220,T-1f32bfd2c5,E2066,U100318,17.22,0
